DXY,BB_Pos,RSI,ATR,Volatility
100.03099822998047,-94.64960937500291,29.05858134389004,26.633402576903386,0
100.03099822998047,-137.97500000000582,24.268307833735435,30.68222841324702,0
100.03099822998047,-114.45195312499709,26.419807288428515,29.480507216014015,0
